_id,link,comp_name,Comment,h_s_length,addresses,telephone_numbers,social_media_links,emails
5eb6beca47492aa1e0553de4,https://www.alvedia.com/,alvedia,"France website, addresses etc in france",77,[],[],"['https://www.youtube.com/watch?v=zf5k4CJvTAo', 'https://www.youtube.com/watch?v=rxQQY3gVhfg', 'https://www.youtube.com/watch?v=OGb0pPGPdaU', 'https://www.youtube.com/watch?v=dS0sCopt4Gw', 'https://www.youtube.com/watch?v=QY1E7zRLj7A', 'https://www.youtube.com/watch?v=6rtLO_n2Q4M']","['sadamantos@rvc.ac.uk', 'info@hettweb.com', 'contact@alvedia.com', 'info-fr@hettichlab.com']"
5eb6bfc707fd60d7d77844de,https://www.flukebiomedical.com/,flukebiomedical,No address in website,569,[],"['07-443-1000', '07-501-2000', '02111-1307', '07-523-2000', '05-106-2200']","['https://www.youtube.com/embed/o4B9kADz0V0?rel=0&height=540&width=960&iframe=true&autoplay=true', 'https://www.youtube.com/user/FlukeBiomedical/featured', 'https://www.linkedin.com/companies/fluke-biomedical', 'https://twitter.com/flukebiomedical', 'https://www.facebook.com/flukebiomedical', 'https://www.youtube.com/embed/SCj1qiQ2Jx0?rel=0&height=540&width=960&iframe=true&autoplay=true']",[]
5ed3846f023b726e6d17d4f0,http://www.kaymar.com.au/,KAMAR  austraila,No Addresses in the website,7,[],"['(02) 4983 1377', '(03) 9793 0002', '(08) 8932 3233', '(02) 6280 7475', '(02) 6763 1500', '(07) 5596 4886', '+61 3 9739 4110', '(02) 9980 8855', '(02) 4227 1900', '(07) 3816 3344', '08 9583 3200', '(02) 6452 2246', '(07) 3252 1220', '(08) 9754 8588', '(02) 6581 2500', '(08) 8842 3966', '(08) 8972 2269', '(07) 49516555', '(07) 4927 6844', '(03) 5381 7166', '(08) 8642 2322', '(03) 5962 3124', '(03) 5823 1077', '(03) 5941 6588', '(03) 84013776', '(03) 6431 4494', '(07) 5537 8800', '02 6369 0700', '(02) 8507 3073', '(07) 5475 4011', '(07) 3823 5900', '(02) 6651 6461', '(07) 3889 8555', '(03) 9331 7333', '(08) 8391 2355', '(02) 9635 0811', '(02) 6762 0541', '(07) 5499 1400', '(02) 6681 5300', '(07) 3266 3255', '(08) 8344 6444', '(03) 5561 8760', '(03) 5623 5599', '(02) 6297 6006', '(07) 3823 3990', '(03) 5134 2133', '(02) 4227 4888', '(02) 4953 3288', '(08) 9169 1150', '(03) 5561 4354', '(07) 4622 4844', '(02) 6372 3811', '(07) 4634 6096', '(03) 5144 7990', '(02) 6767 3788', '(02) 6925 2000', '(07) 4656 3226', '(08) 8087 9250', '(08) 8261 4004', '(02) 4040 0100', '(02) 6241 8161', '(03) 5523 2438', '(02) 6021 2477', '(08) 8244 5001', '(08) 64542201', '(02) 6021 5544', '(07) 4031 1177', '(08) 8586 5519', '(07) 4758 0995', '(08) 8186 6101', '(07) 4922 7788', '(07) 3208 3288', '(03) 8786 5090', '(03) 6228 0317', '(08) 8369 0999', '(08) 8532 2550', '(02) 6056 4414', '(02) 6281 7410', '(03) 5176 6666', '(08) 9144 4222', '(08) 8391 4391', '(03) 5152 1226', '(03) 5482 1522', '(08) 9072 0917', '(03) 5023 4466', '(03) 9310 77 55', '(03) 9792 1116', '(02) 4328 5844', '(08) 8683 0392', '(03) 6331 4190', '(08) 9390 3011', '02 6836 4011', '(02) 9565 2455', '(07) 3715 6400', '(03) 9775 0378', '(08) 9842 2267', '(03) 5336 4900', '(07) 3277 2020', '(03) 5277 1444', '(07) 4671 2153', '(03) 9761 6622', '(02) 9597 5702', '(08) 9721 2099', '(02) 6551 2479', '(08) 8947 2262', '(08) 9921 8077', '(02) 9631 7889', '(02) 4225 2050', '(02) 4953 9555', '(02) 69258777', '(08) 9583 4155', '(07) 3723 1000', '(07) 5596 3472', '1300229494', '(08) 8725 7799', '(07) 5499 1955', '(07) 4035 3350', '(07) 3491 9600', '(07) 3493 3030', '(07) 3283 1566', '(07) 4921 4940', '(03) 5032 2700', '(08) 6254 2367', '(08) 8723 4286', '(02) 4735 6691', '(03) 5174 1560', '08 9409 5764', '(08) 8252 1599', '(03) 9786 8490', '(02) 6771 1781', '(08) 9841 2000', '03 9808 8966', '(08) 9791 5717', '(02) 6280 9468', '(07) 4998 6888', '(02) 9602 1502', '(08) 9417 8540', '(02) 9821 3633', '(08) 8531 1550', '(02) 6652 4899', '(03) 5662 5554', '(08) 8995 8800', '(02) 4648 1900', '(07) 4124 1855', '(03) 5940 5500', '08 9853 0752', '(07) 4639 4400', '07 3490 6900', '(03) 6427 3266', '(07) 4047 8900', '(02) 6884 4211', '(08) 9374 0777', '(08) 9528 7100', '(02) 9438 4484', '(02) 6492 2888', '(08) 9173 1622', '08 8947 4771', '(02) 6584 9499', '(03) 9354 1116', '(07) 4595 5519', '(08) 9965 7000', '(03) 5229 3910', '(02) 4421 0444', '(02) 6925 4770', '(08) 8987 1911', '(07) 4152 0144', '(03) 5272 2611', '(07) 3277 8255', '(03) 9369 0045', '(02) 6241 8011', '(02) 9547 3355', '(08) 85525264', '(07) 4632 1122', '(03) 5445 7100', '(08) 9362 1744', '(03) 5174 9190', '07 4153 2929', '(08) 9317 2344', '(03) 9497 3899', '(08) 9274 7844', '(02) 6947 1744', '(08) 8952 2388', '07 4194 0833', '(07) 3103 8484', '(08) 9621 1100', '1300 796 797', '(07) 3391 0055', '08 8953 2240', '(08) 8682 1877', '(03) 9314 0414', '03 8746 0340', '(03) 9873 0088', '(02) 4324 7770', '(07) 3855 4444', '(08) 9244 3553', '(08) 9331 2788', '(02) 4731 1266', '+61 3 9739 4111', '(02) 9905 5520', '(03) 9557 1888', '(03) 9720 6226', '(03) 9749 5905', '(08) 9091 9011', '(08) 9583 3200', '(03) 9728 6300', '(03) 5032 1448', '(03) 9460 9988', '(03) 5480 2600', '(03) 5021 3213', '(07) 4728 0900', '(03) 5672 5899', '(02) 6361 7999', '(02) 9477 5528', '(02) 4951 1184', '(07) 5491 4500', '(07) 3209 3448', '(02) 6885 5777', '02 4577 2022', '(08) 9185 2700', '(08) 8276 4400', '(07) 5451 1155', '(07) 4749 6100', '(02) 6581 5728', '(07) 5432 3800', '(07) 4759 4288', '(03) 5441 7225', '(02) 9526 1881', '(07) 4957 3886', '(08) 8363 5999', '(08) 9192 1168', '(02) 6297 5248', '(02) 6642 4335', '(07) 5535 9223', '(07) 5482 7474', '(02) 6885 3777', '(02) 6642 7733', '(08) 9358 3688', '(08) 8642 2786', '(02) 4587 7114', '(07) 4743 3307', '(03) 5822 1877', '(03) 5336 4605', '(03) 5752 1877', '(07) 4755 2245']","['http://www.youtube.com/user/kaymar4wd', 'https://www.youtube.com/results?search_query=kaymar']","['vsales@arb.com.au', 'admin@arbbiggerawaters.com.au', 'markraft4wd@bigpond.com', 'sales@mtbarker.autobarn.com.au', 'alicesprings@arb.com.au', 'sales@prestigeoffroad.com.au', 'admin@arbbundaberg.com.au', 'derekg@arbcaloundra.com.au', 'info@actoffroad.com.au', 'jen.payne@arbspringwood.com.au', 'info.goldcoast@oppositelock.com.au', 'stephen@tridenttyres.com.au', 'arbcairns@ozemail.com.au', 'sales@arbbairnsdale.com.au', 'tony@tjmproducts.com', 'sales@tjmalice.com.au', 'rockhampton@arb.com.au', 'tjmss@tjmsa.com.au', 'gary@vdlgroup.com.au', 'info.kalgoorlie@oppositelock.com.au', 'stuart@arm4wd.com.au', 'listair.norris@uv4x4.com.au', 'sales@arbbrookvale.com.au', 'peter.ketelaars@minecorp.com.au', 'sales@lsoffroad.com.au', 'brett@scottsdubbo.com', 'info.sthsydney@oppositelock.com.au', 'info.midland@oppositelock.com.au', 'welshpool@arb.com.au', 'grants@arbmaroochydore.com.au', 'sales@kaymar.com.au', 'sales@a2z4x4.com.au', 'ustin.mclauchlan@woodleys.com.au', 'burnie@arb.com.au', 'sales@arbgeraldton.com.au', 'info.orange@tjmaustralia.com.au', 'stevew@tjmproducts.com', 'accounts@action4wd.com.au', 'brisbane@arb.com.au', 'sales@arbbendigo.com.au', 'info@adelaide.oppositelock.com.au', 'sales@arbsomerton.com.au', 'bob@tjmchippingnorton.com.au', 'sales@yv4wd.com.au', 'info.toowoomba@oppositelock.com.au', 'brian@arbdubbo.com.au', 'hoopauto@riverland.net.au', 'sales@arbtwmba.com.au', 'sales@all4x4.com.au', 'sales@tjmwarrnambool.com.au', 'sales@bta4wd.com', 'sales@arbgeelong.com.au', 'sales@tjmhobart.com.au', 'jason@tjmproducts.com', 'sales@arbrockhampton.com.au', 'ballarat@arb.com.au', 'mbruce@arb.com.au', 'sales@t4arb.com', 'stpeters@arb.com.au', 'sales@tjmlaunceston.com.au', 'sales@arbkeilorpark.com.au', 'sales@laceystjm.com', 'info@guest4wd.com.au', 'drikken@arbtraralgon.net.au', 'sales@tjmcanberra.com.au', 'sales@arbelizabeth.com.au', 'sales@arbmackay.com.au', 'gmetzroth@tjmproducts.com', 'sales@arbdandenong.com.au', 'orange@arb.com.au', 'sales@arbnewcastle.com.au', 'derrick@uv4x4.com.au', 'sales@tjmburnie.com.au', 'info@tjmsa.com.au', 'scottj@arbcaloundra.com.au', 'sales@autoonepa.com.au', 'info@coffsarb.com.au', 'manager.ipswich@uv4x4.com.au', 'info.mandurah@oppositelock.com.au', 'sales@arbcaboolture.com.au', 'sales@countrytracks.com.au', 'gbrown@oppositelock.com.au', 'info@arbwollongong.com.au', 'outback4wd@bigpond.com', 'sales@arbtown.com.au', 'sales@redlands4wd.com.au', 'terry@tjmpakenham.com.au', 'info@tamworth.oppositelock.com.au', 'info.cairns@oppositelock.com.au', 'info.jandakot@oppositelock.com.au', 'adrian@tjmkilsyth.com.au', 'mick@se4wd.com.au', 'darrenu@4x4megastore.com.au', 'sales@rfm4x4.com.au', 'chulme@arb.com.au', 'sales@tjmparramatta.com.au', 'sales@arbjindalee.com.au', 'info@dubbo.oppositelock.com.au', 'sales@rcacc.com.au', 'darwin@arb.com.au', 'sales@arbcapalaba.com.au', 'info@arbnarellan.com.au', 'info.brisbane@oppositelock.com.au', 'sales@tjmdandenong.com.au', 'sales@mannellmotors.com.au', 'sales@coastal4x4.com.au', 'sales@arbthornleigh.com.au', 'alex@4x4megastore.com.au', 'arbport@midcoast.com.au', 'kirsten@4x4megastore.com.au', 'sales@tjmsunshinecoast.com.au', 'sales@tjmgeelong.com.au', 'sales@tjmcaboolture.com.au', 'slimbrick@arb.com.au', 'info.albury@oppositelock.com.au', 'simon@arbshepparton.com.au', 'tjm@tjmhuntervalley.com.au', 'info@bridgecampers4x4.com.au', 'vicrad@bigpond.com', 'cobar@promecservices.com.au', 'canberra@arb.com.au', 'info.albany@oppositelock.com.au', 'offroad@go4x4.com.au', 'info.townsville@oppositelock.com.au', 'info@mackay.oppositelock.com.au', 'zak@promecservices.com.au', '-sales@bnrsydney.com.au', 'sales@tjmbrendale.com.au', 'oz_auto@optusnet.com.au', 'terry@tridenttyres.com.au', 'sales@adelaideoffroad.com.au', 'admin@arbburleighheads.com.au', 'geebung@northsideoffroad.com.au', 'sales@gympie4wdsapres.com.au', 'osbornepark@arb.com.au', 'sales@jacksons4x4.com', 'sales@4wdservice.com.au', 'info.alice@oppositelock.com.au', 'alsmechanical@aanet.com.au', 'wangara@arb.com.au', 'tullios@oppositelock.com.au', 'launceston@arb.com.au', 'enquiries@nwoffroad.com.au', 'sales@arbechuca.com.au', 'info.bunbury@oppositelock.com.au', 'sales@coldys.com.au', 'matt.cain@arbcoopersplains.com.au', 'mudgcamp@hwy.com.au', 'info@pnl4wd.com.au', 'info@statewide4x4.com.au', 'sales@mountbarker4x4centre.com.au', 'info.welshpool@oppositelock.com.au', 'michaelb@offroadequipment.com', 'sales@tjmtoowoomba.com.au', 'len@hunter4x4accessories.com.au', 'admin@penrith.com.au', 'sales@sc4wd.com', 'info@springwood.oppositelock.com.au', 'sales@arbpakenham.com.au', 'sales@allthingsoffroad.com.au', 'rodney@riverina4wd.com.au', 'adelaide@arb.com.au', 'wentworthville@arb.com.au', 'morphettvale@arb.com.au', 'tjmoffroad@bigpond.com', 'rick@outthere4x4.com.au', 'info@warrnambooloffroad.com.au', 'sales@sgoffroad.com.au', 'steve@tjmproducts.com', 'tareeoffroad@bigpond.com', 'sales@arbtamworth.com', 'michael@extreme-4x4.com.au', 'andrew@beadmans.com.au', 'info.caboolture@oppositelock.com.au', 'info.rockhampton@oppositelock.com.au', 'info@tjmcoffs.com.au', 'sales@arbwagga.com.au', 'brighton@arb.com.au', 'mandurah@arb.com.au', 'admin@cairnstyrepower.com.au', 'sales@trekhardware.com.au', 'info@action4wd.com', 'christine@nowra4wd.com.au', 'ontrack_4x4@bigpond.com', 'info@townsville.oppositelock.com.au']"
5ed38b25d439f58cc06e5825,https://assemblylabel.com/,Assembly  austraila,,221,"['36 Morley Avenue Rosebery NSW 2018', '14 Underwood Avenue Botany NSW 2019', '14 Underwood Avenue  Botany, NSW 2019', '448 Botany Rd, Beaconsfield NSW 2015', '26 Albert Coates Ln, Melbourne VIC 3000', '14 Underwood Avenue Botany NSW 2019 Australia', '36 Morley Avenue Rosebery NSW 2018 Australia', '14 Underwood Avenue  Botany, NSW 2019 AUSTRALIA']","['02 6687 1496', '02 6694 3091', '+64 9-520 2229', '02 8971 9632', '02 9976 5710', '02 9960 3437', '03 9419 5215', '07 3852 3261', '02 9365 4578', '1300 363 992', '02 8097 6976', '07 5526 2947', '03 9650 2017', '03 9509 7449']","['https://www.instagram.com/leaf_supply', 'https://www.instagram.com/hjr_____/', 'https://www.instagram.com/plantmama_', 'https://www.instagram.com/niahmcleod/', 'https://www.instagram.com/marlonlaw', 'https://www.instagram.com/hollyryanjewellery/', 'https://www.instagram.com/tess__robinson/?hl=en', '/pages/shop-instagram', 'https://www.instagram.com/erinlovellverinder/?hl=en', 'https://www.instagram.com/carlottaandgee', 'https://www.instagram.com/carolinewallsart/?hl=en', 'https://www.instagram.com/brookeholm/', 'https://www.instagram.com/shaylieroach', 'www.instagram.com/mihanaromatics/', 'https://www.instagram.com/enokaart__/?hl=en', 'https://www.instagram.com/jasminsleeman', 'https://www.instagram.com/assemblylabel/', 'https://www.facebook.com/Assemblylabel', 'https://www.instagram.com/jordi_pordi', 'www.instagram.com/carolinewallsart']","['sales@assemblylabel.com', 'hello@nataliewalton.com', 'work@assemblylabel.com', 'enquiries@assemblylabel.com', 'hello@assemblylabel.com']"
5ed38d5420653aee6e3220c8,https://www.velpic.com/,Velpic ,,422,"['243 Hay Street, Subiaco WA 6008 Australia', '243 Hay Street, Subiaco WA 6008', '243 Hay Street Subiaco WA 6008']","['+61 8 6160 4455', '+64 9801 0992', '+61 1300 554 474', '+61 8 61604455', '1300 835 742']","['https://au.linkedin.com/in/gerard-castles-strategic-communication-specialist-922738', 'https://www.linkedin.com/company/velpic', 'https://www.youtube.com/watch?v=NJhGGmy9R6s', 'https://twitter.com/share', 'https://www.youtube.com/watch?v=bZz8jXBQi3o', 'https://www.facebook.com/velpic', 'https://twitter.com/velpic', 'https://www.youtube.com/watch?v=MPtwwp6EaUM']","['russell@velpic.com', 'catherine.anderson@velpic.com', 'team@velpic.com', 'privacy@damstratechnology.com', 'support@velpic.com', 'info@linkmarketservices.com.au', 'sales@velpic.com', 'info@velpic.com']"
5ed38efe1838c05e0c6fb6e4,http://www.edval.com.au/,edval,,0,[],[],[],[]
5ed3900863e5bffa1d2b4e2f,https://parentpaperwork.com/,parentpaperwork,Shows emply webpage,0,[],[],[],[]
5ed391925d33c4975503bb94,https://www.3plearning.com/,3plearning,,291,"['18 , 124 Walker Street, North Sydney, NSW 2060']","['117 370 1990', '1300 850 331', '+612 9019 2800', '1300 762 165', '+612 8214 5869', '0800 375 327']","['https://twitter.com/3plearning', 'http://linkedin.com/company/3p-learning-mathletics-', 'https://www.linkedin.com/company/3p-learning/', 'https://www.instagram.com/3p_learning/', 'http://twitter.com/3PLearning', 'http://facebook.com/148330365208553', 'https://facebook.com/3plearning']","['customerservice@3plearning.co.nz', 'customerservice@3plearning.asia', 'customerservice@3plearning.ca', 'support@3plearning.co.uk', 'support.usa@3plearning.com', 'chelsea.rivera@3plearning.com', 'cs.pk@3plearning.com', 'registrations@3plearning.co.uk', 'customerservice@3plearning.co.za', 'info@quipus.com', 'customerservice@3plearning.com.au', 'middleeast@3plearning.com', 'info.usa@3plearning.com']"
5ed394144eb75866dfdcdc0d,https://www.mindsets.com/,Mindsets Learning austraila,,0,"['1 , 41-43 Stewart Street Richmond, VIC 3121', '1 , 41-43 Stewart Street Richmond, VIC 3121 Australia']",[],"['http://www.facebook.com/100005006474019', 'https://twitter.com/gomindsets', 'http://instagram.com/gomindsets']",['hello@mindsets.com']
5ed39521d784bdc428779a0f,https://www.canva.com/,canva,Only Sign in page is accessable,0,[],[],[],[]
5ed3966ae5903d41b23471ba,https://www.clickview.com.au/,clickview,,357,"['68 Dorrit St, Carlton VIC 3053', '125 , Jones Bay Wharf, 26-32 Pirrama Road, Pyrmont, NSW 2009', 'SUITE 125, 26-32 PIRRAMA ROAD, PYRMONT, NEW SOUTH WALES 2009', '125 , Jones Bay Wharf 26-32 Pirrama Road Pyrmont, NSW 2009', '125 , 26-32 Pirrama Road, Pyrmont, New South Wales 2009', 'Suite 125, 26-32 Pirrama Road, Pyrmont, New South Wales 2009']","['03 8539 3289', '1300 473 782', '1300 762 007', '02 9509 2600']","['https://www.instagram.com/clickvieweducation/', 'https://www.youtube.com/c/ClickView/', 'https://twitter.com/ClickViewAU/', 'https://www.linkedin.com/company/clickview/', 'https://www.facebook.com/ClickView/']","['support@clickview.com.au', 'consultants@clickview.com.au', 'support@versoapp.com', 'homepage-blue-triangle-background@2x.png', 'solutions@seqta.com.au', 'rupert.denton@clickview.com.au', 'academy@clickview.com.au', 'support@softlinkint.com', 'support@concordinfiniti.com', 'info@clickview.com.au', 'help@stileeducation.com']"
5ed3980c016ddd49b0f4c304,https://edrolo.com.au/,edrolo,,76,"['20 /36 O’Riordan St Alexandria, NSW 2015', '1 , 144 George Street, Fitzroy, Victoria 3065', '1 , 144 George Street, Fitzroy, Victoria 3065 Australia', ""20 /36 O'Riordan Street Alexandria, New South Wales 2015"", '1 , 144 George St Fitzroy, Victoria 3065']",['1300 337 656'],['https://twitter.com/EdroloHQ'],[]
5ed3996045e3020d63762dce,https://www.literacyplanet.com/,literacyplanet,,242,"['PO Box 1001 ROBINA QLD  4226', 'Level 13, 333 George Street  SYDNEY, NEW SOUTH WALES 2000', '1300 565 696  3/23 Main St  VARSITY LAKES QUEENSLAND 4227', '1300 565 696  3/23 Main St  VARSITY LAKES QUEENSLAND 4227 AUSTRALIA', '3 /23 Main St VARSITY LAKES QUEENSLAND 4227', 'PO Box 1001 ROBINA QLD 4226', 'Level 13, 333 George Street  SYDNEY, NEW SOUTH WALES 2000 AUSTRALIA', '3 /23 Main St VARSITY LAKES QUEENSLAND 4227 AUSTRALIA']","['1300 565 696', '+61 7 5656 9696', '+61 (07) 5656 9696']","['https://www.linkedin.com/in/david-weston-205b7a57/', 'https://www.linkedin.com/in/annelisemitchell/', 'https://www.linkedin.com/in/samanthapoblete/', 'https://www.facebook.com/literacyplanet/', 'https://www.linkedin.com/in/malcolm-sharman-49539a15/', 'https://www.linkedin.com/in/ashley-o-connor-8905a29/', 'https://www.linkedin.com/in/william-best-b211083b/', 'https://www.linkedin.com/in/richard-kuo-b9570631/', 'https://twitter.com/LiteracyPlanet', 'https://www.linkedin.com/in/sara-watts-3a77575/', 'https://www.linkedin.com/in/renee-rooney-67b779115/', 'https://www.literacyplanet.com/us/news/teacher-tips-on-instagram/', 'https://www.linkedin.com/in/rob-mudie-7234921a/', 'https://www.linkedin.com/in/intrepicashane/', 'https://www.linkedin.com/in/kylie-della-valle-023534140/', 'https://www.linkedin.com/company/literacy-planet/']","['privacy@literacyplanet.com', 'info@literacyplanet.com', 'cancellations@literacyplanet.com', 'info@literacyplanet.co.uk', 'teamusa@literacyplanet.com', 'unsubscribe@literacyplanet.com', 'hello@literacyplanet.com', 'privacy@intrepica.com.au']"
5ed39b1195eba19024e714bf,https://www.makersempire.com/,makersempire,,389,"['200 Pulteney St, Adelaide, South Australia 5000 Australia', '200 Pulteney St, Adelaide, South Australia 5000']","['61 (0)8 7099 4030', '+61 8 7099 4030']","['https://www.facebook.com/Diabetes-Domination-1045158175497397/', 'https://twitter.com/share', 'https://www.makersempire.com/watch-makers-empire-on-youtube/#print', 'https://www.youtube.com/channel/UCWm3UF4GRDH2Q-RxN1AcCwQ/playlists', 'https://twitter.com/makersempire', 'https://www.youtube.com/watch?v=B9Oa_q07ZCc&ab_channel=MakersEmpire', 'https://www.youtube.com/embed/hN0FD1n-zMU', 'https://www.makersempire.com/watch-makers-empire-on-youtube/', 'https://www.youtube.com/watch?v=0w2m0YjZQ7Y', 'https://www.youtube.com/watch?v=B9Oa_q07ZCc', 'https://www.youtube.com/watch?v=-RwGmAHfOaU', 'https://www.youtube.com/embed/Q6S0syM0OFc', 'https://www.youtube.com/channel/UCWm3UF4GRDH2Q-RxN1AcCwQ?&ab_channel=MakersEmpire', 'https://www.youtube.com/embed/9KHCdDuEW-o', 'https://www.youtube.com/channel/UCWm3UF4GRDH2Q-RxN1AcCwQ', 'https://www.youtube.com/watch?v=dlm176_dsQ8', 'https://www.youtube.com/watch?v=uVj6Habi0AU&index=1&list=PLbShEYoqUqvL6NpYHx-WlESL7U0GsY6kt', 'https://www.youtube.com/watch?v=NZpHoUGxEug&index=2&list=PLbShEYoqUqvL6NpYHx-WlESL7U0GsY6kt', 'https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.makersempire.com%2Fwatch-makers-empire-on-youtube%2F&media=https%3A%2F%2Fi2.wp.com%2Fwww.makersempire.com%2Fwp-content%2Fuploads%2F2015%2F02%2FScreen-Shot-2015-02-12-at-10.54.19-am.png%3Ffit%3D1200%252C900%26ssl%3D1&description=Watch%20Makers%20Empire%20on%20YouTube', 'https://www.youtube.com/watch?v=4A0Q3J0uNps&index=18&list=PLbShEYoqUqvJVNfNxCyEOW9D07qbinxct']","['mandi@makersempire.com', 'christina@makersempire.com', 'roland@makersempire.com', 'info@makersempire.com', 'hallenge@adelaide.edu.au']"
5ed39d3781f6df0d82e6bfda,https://mathspathway.com/,mathspathway.com ,Address format is different,464,[],['+613 9910 4737'],"['https://twitter.com/intent/tweet?url=https://mathspathway.com/impact-report-2019/no-student-held-back-or-left-behind/&text=No student held back or left behind', 'https://www.linkedin.com/pulse/why-schools-dont-change-peter-hutton/', 'https://www.facebook.com/sharer.php?u=https://mathspathway.com/working-from-home-tips-from-the-maths-pathway-team/', 'https://www.linkedin.com/shareArticle?url=https://mathspathway.com/mind-the-gaps/&title=Mind the gaps', 'https://twitter.com/intent/tweet?url=https://mathspathway.com/impact-report-2019/our-outcomes/&text=Our outcomes', 'https://www.youtube.com/watch?v=UnDEC56eFNI', 'https://www.linkedin.com/shareArticle?url=https://mathspathway.com/impact-report-2019/data-methodology/&title=Data methodology', 'https://www.linkedin.com/shareArticle?url=https://mathspathway.com/march-2018-edition-whats-news-education/&title=March 2018 Edition: What’s News In Education', 'https://www.facebook.com/sharer.php?u=https://mathspathway.com/impact-report-2019/the-landscape/', 'https://www.linkedin.com/shareArticle?url=https://mathspathway.com/december-2017-edition-whats-news-education/&title=December 2017 Edition: What’s News In Education?', 'https://www.facebook.com/sharer.php?u=https://mathspathway.com/impact-report-2019/data-methodology/', 'https://www.linkedin.com/shareArticle?url=https://mathspathway.com/what-we-mean-when-we-say-anyone-can-do-maths/&title=What we mean when we say “anyone can do maths”', 'https://www.linkedin.com/shareArticle?url=https://mathspathway.com/the-founding-story/&title=The founding story', 'https://twitter.com/intent/tweet?url=https://mathspathway.com/australian-learning-lecture/&text=How Bacchus Marsh College is using a data-driven teaching approach', 'https://twitter.com/intent/tweet?url=https://mathspathway.com/1-1devices/&text=Seeing the return on 1:1 devices in your school', 'https://twitter.com/benorlin/status/1009068500424458240?ref_src=twsrc%5Etfw', 'https://www.facebook.com/sharer.php?u=https://mathspathway.com/how-to-stay-motivated-in-term-4/', 'https://www.youtube.com/watch?v=3s7h2MHQtxc&list=PLZHQObOWTQDN52m7Y21ePrTbvXkPaWVSg&index=12&t=0s', 'https://www.facebook.com/sharer.php?u=https://mathspathway.com/10-things-you-should-do-before-you-start-planning-for-2020/', 'https://twitter.com/intent/tweet?url=https://mathspathway.com/media-library/classroom-energisers-venn/&text=Classroom Energisers: Venn']","['privacy@mathspathway.com', 'crojewski@bcorporation.net', 'support@mathspathway.com', 'hello@mathspathway.com', 'partnerships@mathspathway.com']"
5ed39f30fc1a9fd5e77e332f,https://www.matific.com/,matific.com ,"Us website, lists US addresses/TP etc",32,[],[],"['https://twitter.com/matific', 'https://www.linkedin.com/company/slate-science', 'https://www.instagram.com/matific/', 'https://facebook.com/slatescience']","['20ceibal@ceibal.edu.uy', 'support@slatescience.com']"
5ed3a07a5dbe3d7cdbc0a11f,https://quizlingapp.com/,quizlingapp.com ,,45,"['1711 Canberra ACT Australia 2601', '490 Northbourne Ave, Dickson ACT 2602', '9499 27   Michael FALLETI  9454    28   BOI BOI WEST COAST 9446', '76 I don’t know  4355    77   M.E.O.  3879    78   BOI BOI WEST COAST 3853']",['+61 408 014 623'],"['https://www.youtube.com/watch?v=V4kTenF2lu8', 'https://www.youtube.com/watch?v=gwR-Jt7Mg0o', 'https://www.instagram.com/quizlingapp/', 'https://www.facebook.com/quizlingapp/', 'https://twitter.com/QuizlingApp']","['report@quizlingapp.com', 'admin@quizlingapp.com', 'info@quizlingapp.com']"
5ed3a21a7deae88594ebebcb,https://www.songroom.org.au/,songroom.org.au ,,229,"['PO Box 243 Prahran, Victoria  3181', 'PO Box 243 Prahran, Victoria 3181', '2001 , ASIC Act']","['01 006 5445', '(03) 9521 3990', '(03) 9521 3993', '03 9521 3990']","['https://www.instagram.com/thesongroom/', 'https://www.youtube.com/user/songroom1', 'https://www.facebook.com/thesongroom/', 'https://twitter.com/thesongroom', 'http://www.youtube.com/watch?v=V1o5WR4Qy4Q&feature=c4-overview-vl&list=PLMXrSmIbK3p3X69VeYsWUTgG7_-bey__u', 'https://www.linkedin.com/company/1330976']","['scarrodus@songroom.org.au', 'enquiries@songroom.org.au']"
5ed3a430b15357da758e9aaf,https://www.vettrak.com.au/,vettrak.com.au ,,193,"['1 , Room 112, 838 Collins Street, Docklands VIC 3008', '3 .01 850 Collins Street Docklands Victoria 3008', '5218 , Sydney NSW 2001', 'PO Box 23436 Docklands Victoria 3008', 'Suite 3.01, 850 Collins Street, Docklands, VIC 3008', '4 93 York Street Launceston Tasmania 7250', 'PO Box 23436 Docklands Victoria  3008']","['1300 363 992', '03 9624 2275', '(03) 6333 0166', '03 9624 2276', '(03) 9624 2276', '1800 838 872']","['https://www.linkedin.com/company/vettrak/', 'http://www.linkedin.com/company/3861519', 'https://twitter.com/vettrak', 'https://www.linkedin.com/feed/update/urn:li:activity:6548740074023030784', 'https://www.linkedin.com/feed/update/urn:li:activity:6549190564879970304', 'http://www.twitter.com/vettrak', 'https://www.facebook.com/vettrakrto/', 'https://www.youtube.com/watch?v=6D-6mxb_Mu8', 'https://www.linkedin.com/feed/update/urn:li:activity:6549463599146983424', 'http://www.facebook.com.au/vettrakrto/']","['support@vettrak.com.au', 'itsa@vettrak.com.au', 'enquiries@education.gov.au', 'sales@vettrak.com.au', 'training@vettrak.com.au', 'melanie.vella@vettrak.com.au', 'enquiries@oaic.gov.au']"
