_id,search_text,title,link,description,comp_name,email,keywords,founded_year,revenue,funding,No_of_employees,headquarters,telephone_number,contact_person,address,type_or_sector
5eb6bdb1e7b6cc4614eb0edb,https://www.quantium.com/,Quantium,https://quantium.com/,When expertly harnessed and strategically applied  data can be transformational. Quantium offers a 17 year track record of innovation in data science.,Digital advertisement and marketing analytics ,hello@reefdigital.com.au,"['customer data', 'customer transaction data', 'real customer data', 'data driven businesses', 'data science products', 'consumer data', 'data strategies', 'bank customers', 'australian data science', 'real data']",['2011'],['$450M'],$0,['11-50'],"[' North Sydney, New South Wales, Australia']",['+61294121817'],"['Christopher Redshaw, Hadrien Brassens', 'founder(s)', None]","['17 Moore Street, Canberra ACT']","['Advertising', 'Analytics']"
5eb6beca47492aa1e0553de4,https://www.alvedia.com/,Alvedia | Veterinary Diagnostic Company,https://www.alvedia.com/,Alvedia is a company specialized in the veterinary diagnostics field  providing veterinary health professionals with the most advanced and innovative ...,Veterinary diagnostics,thevet@apexlabs.com.au,"['blood transfusions', 'blood products', 'blood', 'blood groups', 'blood type', 'feline blood typing', 'canine blood', 'other blood group', 'red blood cell destruction', 'other blood group systems']",['1962'],['$6.2M'],$0,['11-50'],"[' Somersby, New South Wales, Australia']",['(024)372-1661'],"[""Dr Judith Slocombe Dr Judith Slocombe's"", 'Managing_Director', None]","['Veterinary Imaging Centre, 305 Selby St N, Osborne Park WA 6017, Australia']","['Pharmaceutical', 'Veterinary']"
5eb6bfc707fd60d7d77844de,www.flukebiomedical.com,Fluke Biomedical: Biomedical Test Equipment,https://www.flukebiomedical.com/,Fluke Biomedical. Products; Services; Support; Knowledge Center. Other Fluke Companies. Fluke · Fluke Biomedical · LANDAUER · RaySafe; Fluke Biomedical ...,Medical equipment repair and maintenance service providers ,info@medaust.com,"['fluke biomedical test', 'test fluke terms', 'other fluke users', 'fluke biomedical products', 'fluke biomedical prosim', 'other fluke biomedical test tools', 'fluke calibration', 'other calibration services', 'other services', 'fluke biomedical careplan']",['1972'],['$101.2M'],$0,['11-50'],"[' Lidcombe, New South Wales, Australia']",['61 2 9009 4777'],"['Daniel Brinkman', 'Vice President', None]",['None'],['Health Care']
5eb7c5149a65a3d7609e4fd2,Software to manage relief teachers Australia OR New Zealand,Civica UK Homepage |,https://www.civica.com/en-gb/,Civica is a global IT-based services partner in digital solutions  software applications  and managed services ,civica,digital@civica.co.uk,"['civica governance civica', 'services civica hr', 'civica software', 'civica uk', 'other civica products', 'civica anti-bribery policy civica', 'public services organisations', 'other civica business critical solutions', 'civica group', 'public service employees']",14 April 1982 (about 38 years ago),$7M,$0,['1001-5000'],['None'],['+61 3 8676 4400'],"['Wayne Story - Chief', 'CEO', None]","163 163 -175 O'Riordan Street Mascot,. Sydney  NSW 2020",Information Technology & Services
5eb6644657dfd2c0b8ad6f9c,gunz.com.au,Gunz eStore – Gunz eStore,https://www.gunz.com.au/,Shop online for maximum convenience. All of your favourite Gunz Dental products available to order 24/7.,Gunz Dental,None,"['gunz dental', 'gunz dental estore', 'gunz dental brisbane', 'st leonards nsw gunz dental', 'gunz dental account', 'gunz dental sales', 'program gunz dental', 'gunz dental whaledent', 'contact gunz dental', 'gunz dental training centre']",['2017'],['$1.60 millionUSD'],None,['11-50'],"['Rosebery, NSW']",['+61 1800 025 300'],"['Trevor Martin', 'Managing_Director', ['tmartin@gunz.com.au']]","['3/26-34 Dunning Ave, Rosebery NSW 2018, Australia']","['Dental', 'Software']"
5eb66630e46c2996611e7cc5,http://kinderloop.com/,Kinderloop,https://kinderloop.com/,Childcare reporting  Early Childhood Documentation  Care Provider  Teacher  Learning Journey  Parent communication  EYLF  EYLS  NAYCE  EY Reporting.,Kinderloop,hello@kinderloop.com,"['child care educators', 'child care services', 'child care providers', 'child care centers', 'child care settings', 'quality child care', 'child care worker', 'child care costs', 'excellent child care', 'child care professionals']",['2013'],['None'],None,['1-10'],"['Eveleigh, NSW']",['+61 (0)4900 208 16'],"['Dan Day - Founder', 'founder', None]",['None'],"['Apps', 'Education']"
5eb6670c8f3766d3901e7cc5,https://www.scopesuite.com.au/,Scopesuite: Employee Management Solutions,https://www.scopesuite.com.au/,Scopesuite provides a collection of powerful cloud-based business solutions  designed ... Learning and Development Manager Australia & New Zealand  KONE ...,Scopesuite,['helpdesk@scopesuite.com.au'],"['employee data', 'employee feedback', 'employees', 'managing employees', 'modern slavery', 'employee satisfaction', 'australia modern slavery statement time saving', 'identifying modern slavery privacy policy engagement menu', 'key performance', 'scopesuite ltd learning']",['2016'],['None'],None,['11-50'],"['Sydney, NSW']",['+44 203 929 6247'],"['Nathan Gralton', 'Managing_Director', ['nathan@scopesuite.com.au']]",['None'],['Education Management']
5eb667a2f46d5b17e51e7cc5,http://versoapp.com/,Verso – Building excellence in teaching and learning,http://versolearning.com/,Empowering Excellence in Learning and Teaching.,Verso,support@versoapp.com,"['verso application', 'verso activities', 'verso application services', 'other students', 'verso activity', 'verso learning', 'loss verso', 'verso premium', 'verso classroom', 'verso humanities']",['2013'],['$6.9M'],$2M,['11-50'],"[' Victoria Park, Queensland, Australia']",['858-242-5635'],"['Colin Wood', 'CEO', ['colin.wood@versoapp.com', 'colin@versoapp.com']]",['None'],"['E-Learning', 'Education']"
5eb66860dab176b3721e7cc5,http://karbentraining.com.au/,First Aid Course Wyong | KARBEN Training Solutions ...,https://kts.edu.au/,Contact VERTO on 1300 483 786 or visit www.verto.org.au/our-services/skills-checkpoint for more information. VERTO Skills Checkpoint ... See MoreSee Less.,Karben,info@nab.com,"['karben training solutions training centre', 'karben training solutions', 'workshops karben training solutions', 'edconnect workshops karben training solutions', 'bearfoot yoga karben training solutions', 'first aid course', 'training courses', 'training', 'training services nsw central coast nsw', 'training services nsw']","['Oct 4, 1858']",['None'],None,['1001-5000'],"[' Docklands, Victoria, Australia']",['+61 3 8641 9083'],"['COLORADO STEEL SASH CO', ' agent_active', None]",['None'],"['Banking', 'Finance']"
5eb6694f13214ceb901e7cc5,http://www.kidsoft.com.au/,Kidsoft: child care management software Australia,https://www.kidsoft.com.au/,Kidsoft is child care management software providing features and applications that meet the needs of parents  educators and daycare owners.,Kidsoft,['ccshelpdesk@dese.gov.au'],"['other children', 'early primary children', 'young children', 'child development', 'many children', 'professional child care services', 'child care system', 'child care crm', 'happy children', 'most children']","['Feb 1, 2010']",['$2.8M'],$0,['11-50'],"[' Broadbeach, Queensland, Australia']",['+61 1800 827 234'],"['Richard McLean', 'CEO', None]","['Lvl 3/6 Charles Ave, Broadbeach QLD 4218, Australia']","['Information Technology', 'Software']"
5eb66a1c57d33385281e7cc5,http://www.qikkids.com.au/,QikKids: Childcare Management Software | CCSS Compliance,https://qikkids.com.au/,QikKids is Australia's leading childcare management software  used by over 7000 child care centres.,QK Technologies,recruiter@qkinc.com,"['child care services', 'child care attendance related information', 'child care management software', 'such child care management programs', 'child care solutions', 'qk technologies qk', 'qikkids ccss', 'updated child care management software', 'child care providers', 'ccss child care']",['2004'],"['$238,000.00USD']",None,['101-250'],"['Morningside, QLD']",[['+86-18639805480']],"['Scott Loose', 'CEO', None]","['20 Metroplex Ave, Murarrie QLD 4172, Australia']",['Consulting']
5eb66b0449715b12861e7cc5,http://synergetic.net.au/,Synergetic Management Systems: Your total school ...,https://www.synergetic.net.au/,Synergetic Management Systems provide exceptional academic  administration  ... has now grown to 5 sites in Australia and are educating over 5 000 students.,Synergetic,['training@synergetic.net.au'],"['synergetic synergetic elearning', 'synergetic schools', 'synergetic client', 'school management systems', 'synergetic schools faqs synergetic', 'other synergetic team members', 'growth synergetic client charter synergetic edocs', 'head office synergetic platform snapshot synergetic', 'synergetic schools faqs synergetic v69', 'synergetic group training courses']",['1979'],['$'],Thesynergygroup has historically raised $0 in funding,['51-200'],"['Sydney New South Wales, AU']",['+61 3 9803 8000'],"['Simone Dawson - Chief', 'CEO', ['sdawson@synergetic.net.au', 'optumoutcomes@outlook.com', 'simone.miller@outlook.com']]","['303 Burwood Hwy, Burwood East VIC 3151, Australia']",['Information Technology & Services']
5eb66bf5c1cd3d67511e7cc5,ANGAD Australian Institute of Technology austraila,Study at Angad Australian Institute of Technology Pty Ltd ...,https://www.gooduniversitiesguide.com.au/course-provider/angad-australian-institute-of-technology-pty-ltd,... provides accredited training and related courses to students in Australia. ... If you would like to learn more about Angad Australian Institute of Technology Pty ...,ANGAD Australian Institute of Technology austraila,['info@angad.vic.edu.au'],"['student support', 'student accommodation', 'students', 'many international students', 'new international students', 'student support policy', 'student name', 'more student', 'many student apartments', 'student lounges']",['None'],['None'],None,['None'],['None'],['+61 3 9670 9095'],"['Sukhmeet Singh - CEO', 'CEO', None]","['6/501 La Trobe St, Melbourne VIC 3000, Australia']","['Financial Services', 'FinTech']"
5eb66c7efae3969f0e1e7cc5,Melbourne City Institute of Education austraila,Melbourne City Institute of Education in Australia - Courses,https://www.academiccourses.com/universities/Australia/MCIE/,Melbourne City Institute of Education in Australia. Get all info about the school  programs and application process. Save time and contact the school here!,Melbourne City Institute of Education austraila,13melb@unimelb.edu.au,"['aged care industry', 'mcie student', 'aged care course', 'business mcie students', 'child care industry', 'child care courses', 'aged care support', 'private aged care businesses', 'residential aged care', 'aged care workers']",['1853'],['None'],None,['11-50'],"[' Melbourne, Victoria, Australia']",['+61 (3) 9349 7100'],"['Gary Coonar -', 'Managing_Director', None]","['Level 9/250 Collins St, Melbourne VIC 3000, Australia']",['Education']
5eb66d66b19f4175d41e7cc5,http://www.fleximeals.com.au/,InLoop,https://inloop.com.au/,Nuonic raises strategic funding from KPMG Australia. Nuonic has received strategic investment from KPMG Australia to expand their development team and ...,The Scotney Group,['None'],None,[' 4 May 2012'],['None'],None,['None'],['New Zealand'],['+61 1300 239 911'],"['Geoff Austen', 'Managing_Director', ['geoff.austen@fleximeals.com.au']]","['Martin Wight, Level 17 Lumley Building, 88 Shortland Street, Auckland1140NZ']","['IT - Software, Utilities']"
5eb66e13afcaca79e81e7cc5,http://www.7trinitybiotech.com/,Trinity Biotech plc is a public company_ specialising in the ...,https://www.trinitybiotech.com/,Trinity Biotech specialises in the development  manufacture and marketing of diagnostic test kits.,7 Trinity Biotech,info@trinitybiotech.com,"['immco diagnostics test requisition', 'immco diagnostics bill', 'immco diagnostics laboratory', 'immco diagnostics test requisition form', 'immco diagnostics reference laboratory', 'immco diagnostics test requisition forms', 'immco diagnostics patient statements', 'antibody titer', 'immco diagnostics clia number', 'immco diagnostics npi number']",['1992'],['$91.3M'],$0,['251-500'],['None'],['1) 804 15 76-0'],"['Robert Bates', 'CEO', None]",['None'],"['Biotechnology', 'Health Diagnostics']"
5eb66f73241434c0231e7cc5,https://www.upskilled.edu.au/,Upskilled - Online Courses & Distance Education Australia,https://www.upskilled.edu.au/,Upskill for the career you love ... Study with Upskilled. Discover useful study tips with SkillsTalk. Head to Upskilled's ... or email info@upskilled.edu.au. Company.,Upskilled,['info@upskilled.edu.au'],"['required skills', 'project management skills', 'management skills', 'skills', 'organisational skills', 'learning skills', 'customer service management roles', 'sound theoretical business skills', 'basic skills', 'knowledge management']",['2009'],['$12.8M'],$44M,['51-200'],"['St Leonards, NSW']",['+61 1300 009 924'],"['Sadiq Merchant', 'CEO', ['sadiq.merchant@upskilled.edu.au']]","['Suite 2, Level 4/29-57 Christie St, St Leonards NSW 2065, Australia']",['Education Management']
5eb670975ce27f20651e7cc5,https://www.gallay.com.au,Gallay Medical & Scientific Equipment Suppliers Australia,https://www.gallay.com.au/,'Gallay has now been listed as our preferred supplier for scientific equipment nationally. Thanks again for the outstanding technical support we received this ...,Gallay Medical & Scientific,['sales@gallay.com.au'],"['high quality ultrasonic products', 'surgical instrument cleaning', 'high quality products', 'high quality cleaning', 'cleaning systems', 'surgical instrument tracking solution', 'instrument cleaning instructions', 'high quality medical equipment', 'process instruments', 'surgical instruments']",['1965'],['$28.1M'],$0,['51-200'],"['Melbourne, VIC']",['610 - 1500'],"['Chris Vat', 'CEO', ['chrisvat@gallay.com.au', 'chris.vat@gallay.com.au', 'vat@gallay.com.au']]",['None'],['Medical Device']
5eb671403fb856baf01e7cc5,http://southerneducation.com.au/,Southern – Education,https://southerneducation.com.au/,With close affiliations to leisure centres  golf courses and tennis club's nation-wide  students of Southern Education has access to some of Australia's best ...,Southern Education,['info@southerneducation.com.au'],"['pool lifeguard refresher course vet', 'first aid course', 'first aid cpr course', 'related course work', 'lambton pool southern education', 'southern education', 'nltp lifeguard course', 'golf courses', 'nltp lifeguard', 'schools southern education']",['1994'],['None'],None,['1001-5000'],"[' Lismore, New South Wales, Australia']",['1300 782 676'],"['Fiona Kirsten TYRIE', ' director_active', None]",['None'],"['E-Learning', 'Education']"
5eb67202016c9eb49e1e7cc5,http://www.medelect.com.au,Medelect - Welcome to Medelect,https://medelect.com.au/,to Medelect Biomedical Services  a Western Australian owned and family operated company with over 30 years of service excellence. We offer clients a reliable ...,Medelect,sales@satalyst.com,"['update medical equipment service', 'medical gas service', 'a. medical equipment repairs', 'service', 'calibration service', 'effective services', 'medical gas equipment', 'continued service', 'specialised services', 'service excellence']",['1990'],['None'],None,['11-50'],"[' Victoria Park, Queensland, Australia']",['+61 8 9381 8484'],"['Greg Saunt -', 'Managing_Director', None]","['4/611 Hay St, Jolimont WA 6014, Australia']",['Information Technology']
5eb672855afc1f3bff1e7cc5,http://www.anatomics.com,Anatomics,https://www.anatomics.com/,Anatomics is a Melbourne-based and Australian-owned medical device company that has been manufacturing and marketing surgical products to surgeons ...,Anatomics,support@anatomics.com,"['melbourne medical implant company anatomics', 'surgical implant technology', 'patient ct data', 'advanced medical iso13485:2016 quality manufacturing anatomics', 'polymer surgical implants', 'surgical implants', 'pre-plan surgery', 'anatomics spineguide', 'patient specific surgical tools', 'department anatomics']",['1996'],['$15.7M'],$0,['11-50'],"[' Saint Kilda, Victoria, Australia']",['+61 3 9529 8088'],"['Andrew Batty', 'CEO', ['andrew.batty@anatomics.com']]","['Warehouse 1/246 E Boundary Rd, Bentleigh East VIC 3165, Australia']","['3D Printing', 'Health Care']"
5eb6732dc2f2cb21251e7cc5,https://www.softlinkint.com/,Softlink,https://www.softlinkint.com/,Softlink provides library  education and knowledge management solutions for schools  government and corporate information centres.,Softlink International,softlinkic@softlinkint.com,"['oliver v5 school libraries', 'oliver v5 oliver library management system', 'oliver v5 oliver', 'oliver v5 library system', 'oliver v5 users oliver v5', 'softlink school library systems', 'oliver v5 library software', 'photos library oliver v5', 'school library system', 'oliver v5 school library system']",['1983'],['None'],None,['51-200'],"[' Brisbane, Queensland, Australia']",['+61 7 3124 6111'],"['Leena Ambulkar ', 'Sr. Product manager_SoftLink ...', None]","['3/77 Brandl St, Eight Mile Plains QLD 4113, Australia']","['Information Technology', 'Software']"
5eb674640480c494e21e7cc5,http://www.innovativemedical.com.au,Innovative Medical Solutions | Medical Equipment Perth ...,http://www.innovativemedical.com.au/,Innovative Medical Solutions are a medical equipment supplier and maintenance company located in Perth  Western Australia. We supply both equipment and ...,Innovative Medical Solutions,imsinc@innovative-medical.com,"['portable ecg device', 'ecg recording devices', 'ecg', 'ecg monitoring systems', 'ecg equipment', 'medical equipment latest news disposable ecg monitoring', 'ecg diagnosis systems', 'ecg equipment er', 'ecg electrodes', 'portable ecg']",['1988'],['None'],None,['11-50'],['None'],['+61 1300 884 612'],"['Jacobson', ' Kenneth R_active', None]","['4/2 Cooper Rd, Jandakot WA 6164, Australia']","['Health Care', 'Hospital']"
5eb6753ed2085581291e7cc5,http://passtab.com/,School Visitor Management Software. Passtab Sign In App for ...,https://passtab.com/,School visitor management software. School sign in system for visitors  contractors  students  staff and relief staff. The only visitor management software ...,Passtab,['enquiries@oaic.gov.au'],"['personal data personal data', 'school visitors', 'school visitor management', 'personal data reporting breaches', 'personal data dynamic student tracking', 'passtab software package inclusions contact passtab small school fast', 'configuration link multiple school campuses school policies', 'contact passtab', 'passtab notification', 'visitor name']",['2007'],['$147.2M'],Fuhu has historically raised $91.5M in funding,['226'],['None'],['3 9800 1489'],"['James Mitchell', 'CEO', None]",['None'],"['IT - Software, Construction']"
5eb675ac19586b800c1e7cc5,https://theircare.com.au/,TheirCare Welcome | TheirCare - where kids love to be!,https://theircare.com.au/,TheirCare delivers high quality outside school hours (OSH) care. ... TheirCare's purpose is to incorporate the needs  interests and learning development of children whilst in our care  to ensure all children and ... Email: info@theircare.com.au.,Their Care,enquiry@healthecare.com.au,"['children', 'theircare services', 'theircare holiday program', 'children books', 'service activities', 'theircare', 'theircare values', 'community engagement theircare', 'improvement theircare', 'new activities']",['2005'],['None'],None,['1001-5000'],"[' Sydney, New South Wales, Australia']",['+61 1300 072 410'],"['Sally Moyle', 'CEO', None]","['Tooronga Village, 766 Toorak Rd, Glen Iris VIC 3145, Australia']","['Health Care', 'Hospital']"
5eb6763b038d799aef1e7cc5,https://www.westlab.com.au/corporate,Corporate Westlab,https://www.westlab.com.au/corporate,Westlab is a manufacturer and importer of laboratory equipment and consumables. We are driven by three core motivators: creativity  speed and hassle-free ...,Westlab,['marketing@westlab.com.au'],"['stereo zoom research microscope code', 'binocular research compound microscope code', 'glass microscope', 'bottle code', 'sterile code', 'fast filtration code', 'lenses code', '6v code', 'funnels code', 'pipettes code']",['1993'],['$28.1M'],$0,['11-50'],"['Mitchell Park, Victoria']",['+61 1800 358 101'],"['Gavin Grace', 'Managing_Director', ['gavin.grace@westlab.com.au', 'gavin@westlab.com.au']]","['4 Cargo Way, Mitchell Park VIC 3355, Australia']",['Biotechnology']
5eb6776343946ae8fd1e7cc5,http://www.nzms.co.nz,Home | New Zealand Medical & Scientific,https://www.nzms.co.nz/,NZMS and its Australian subsidiary  AMSL  specialise in supplying medical and scientific technologies to New Zealand and Australia. We form partnerships with ...,New Zealand Medical & Scientific,['rhughes@nzms.co.nz'],"['personal information individuals', 'other personal information', 'nzms', 'nzms scientific', 'nzms diabetes', 'nzms employees', 'nzms kevin', 'possible nzms', 'nzms courtney', 'nzms katie']",['None'],['None'],None,['None'],['None'],['10719-015-9640-4'],['None'],['None'],"['Healthcare, Utilities']"
5eb677f187e92c00051e7cc5,http://www.healthtrack.com.au/,Clinical Practice Management Software | HealthTrack Medical ...,https://www.healthtrack.com.au/,... HealthTrack is recognised as Australia's leader in integrated 'Clinical Information Systems'  delivering exceptional clinical and administration management for ...,HealthTrack,['None'],"['healthtrack healthtrack', 'healthtrack data', 'healthtrack staff', 'healthtrack website', 'healthtrack weight management', 'healthtrack users', 'healthtrack records', 'healthtrack clients', 'healthtrack billing', 'healthtrack software']",['1997'],['$'],$0,['201-500'],['None'],['+61 7 3105 9033'],"['Mark Ballam', 'CEO', ['mark@healthtrack.com.au']]","['Unit 8/43 Lang Parade, Milton QLD 4064, Australia']","['Health, Wellness & Fitness']"
5eb678eca5ef5a63181e7cc5,https://epractice.culturainglesa.net/welcome/,E-Practice - Cultura Inglesa,https://epractice.culturainglesa.net/welcome/,No information is available for this page.Learn why,ePractice,['None'],"['e-practice', 'human e-practice', 'activities', 'seu navegador está defasado', 'learning factory books', '© copyright', 'only fill', 'welcome password reset', 'learning factory', 'our online conversation classes']",['1990'],['$4.3M'],$0,['11-50'],['None'],['+61 2 8011 3904'],"['Alan Joyce', 'founder', None]","['Level 16/9 Castlereagh St, Sydney NSW 2000, Australia']",['Computer Software']
5eb67989fc5079ac861e7cc5,www.compnow.com.au,CompNow - Innovative IT Services & Solutions,https://www.compnow.com.au/,With over 25 years experience in the technology industry  we work with clients & partners to provide tailored services & innovative solutions. Learn more.,CompNow,['lana.greig@compnow.com.au'],"['new technology solutions', 'compnow compnow', 'improved technology solutions', 'technology solutions', 'compnow professional services teams', 'service solution', 'tailored managed service solutions', 'device management services', 'innovative technology solutions', 'tailored technology solutions']",['1991'],['$'],DrumG has historically raised $6.5M in funding,['201-500'],"[' Notting Hill, Victoria, Australia']",['08 8133 8000'],"['Tim Grant', 'CEO', None]","['6 Colin Jamieson Drive Welshpool, WA']",['Information Technology']
5eb67aa9307135b7481e7cc5,http://www.ssapl.com.au/,Science Supply Australia,http://www.ssapl.com.au/,Send us an email to sales@ssapl.com.au and we will do our best to try and source your product. Contact us to receive an INDUSTRY  EDUCATION  PRIMARY ...,Science Supply Australia,info@labfriend.com.au,"['magnetic fields', 'polyplay magic sand hodson motor kit', 'helmholtz coils', 'magnetic demonstrator', 'use supertac', 'coils', 'large fun science', 'iron core', 'hodson motor paper', 'inductance apparatus junior maths sunprint paper polyplay diy jumping ball']","['May 5, 2012']",['$'],$0,['1-10'],"[' Sydney, New South Wales, Australia']",['+61 1300 857 544'],"['JOHN CARDAMONE', 'Managing_Director', ['john@ssapl.com.au']]","['10 Redland Dr, Mitcham VIC 3132, Australia']","['Advanced Materials', 'Biotechnology']"
5eb67c33c565dca3e61e7cc5,https://www.caremonkey.com/,CareMonkey | Online forms & medical records for schools ...,https://www.caremonkey.com/,CareMonkey is an automation platform for online forms  medical records and field trip management for schools & other groups.,CareMonkey,info@caremonkey.com,"['caremonkey caremonkey', 'caremonkey medical caremonkey', 'caremonkey schools', 'online school forms caremonkey', 'parent caremonkey', 'caremonkey data', 'caremonkey keeps', 'caremonkey support', 'caremonkey create', 'new caremonkey']","['Oct 22, 2013']",['$8.4M'],$0,['11-50'],"[' Melbourne, Victoria, Australia']",['+61 3 8566 7727'],"['Troy Westley', 'CEO', ['troy@caremonkey.com']]","['25 Gwynne St, Cremorne VIC 3121, Australia']","['Education', 'Health Care']"
5eb67d0c36a91550ff1e7cc5,http://www.timetabling.com.au,Timetabling Solutions: Home,https://www.timetabling.com.au/,Everything you need to Timetable Your School ... and supported by professional timetablers and used by over 60% of independent schools within Australia.,Timetabling Solutions Pty Ltd,['michael.w@timetabling.com.au'],"['agreement timetabling solutions', 'timetabling solutions version', 'timetabling solutions business', 'timetabling solutions timetabler', 'timetabling solutions staff', 'unaware timetabling solutions', 'timetabling solutions herein', 'https://login.salesforce.com/services/oauth2/token timetabling solutions', 'data storage timetabling solutions', 'timetabling solutions online application']",['1989'],['None'],None,['51-100'],['None'],['+61 3 5228 3700'],"['Paul Wood ', 'Managing Director_Timetabling ...', None]","['3/49 Malop St, Geelong VIC 3220, Australia']","['Education', 'Software']"
5eb67ddb4336d384b01e7cc5,http://www.revealesurgical.com.au,Reveale Surgical,https://www.revealesurgical.com.au/,Reveale Enterprises Pty Ltd has been supplying a wide range of new and effective products to the Australian healthcare market since our beginning in 2003.,Reveale Surgical,sales@aquarange.com.au,"['disc herniation treatment info sheet click', 'info sheet', 'money suction tube system', 'multiple suction instruments', 'more click', 'suction instruments', 'retractors plasma', 'more most patients', 'forerunner rf plasma electrodes', 'australia subtilis retractors']",['1996'],['$1.1B'],$0,['1-10'],"[' Alfredton, Victoria, Australia']",['+61 1300 473 832'],"['Andrew Bassat', 'CEO', None]","['Merrifield St, Brunswick VIC 3056, Australia']","['E-Commerce', 'Food and Beverage']"
5eb67e90ae420cabcb1e7cc5,http://cohortsolutions.com/,Welcome to Cohort Go. | Cohort Go,http://www.cohortsolutions.com/,Let's get your Cohort Go experience off to a flying start.,Cohort Solutions,info@cohort.ai,None,['2016'],['$'],$0,['1-10'],"['Cheltenham Victoria, AU']",['+61 7 3333 1522'],"['Mark Fletcher', 'CEO', None]","['19/115 Wickham St, Fortitude Valley QLD 4006, Australia']","['Health Care', 'Software']"
5eb67f5ca8076cfd0a1e7cc5,http://edquire.com/edquire/,edQuire - Better decisions. Better learning outcomes.,https://edquire.com/,Observe  measure & intervene in student formative computer learning. Know more about student engagement and learning behaviour.,Edquire,support@edQuire.com,"['other information', 'such information', 'other proprietary information', 'personal information', 'collected personal information', 'such other terms', 'student computer learning', 'disclosing personal information', 'such other third party sites', 'student data']",['2011'],['None'],None,['11-50'],"[' Homebush, Queensland, Australia']",['+61 2 9787 3352'],"['DR Michael Cejnar', 'CEO', None]","['Level 2 - 41/159 Arthur St, Homebush West NSW 2140, Australia']","['Computer', 'EdTech']"
5eb68003bb68bcb7741e7cc5,https://www.ef-australia.com.au/,EF Education First - Australia,https://www.ef-australia.com.au/,Founded in 1965  EF offers study abroad  language learning  cultural exchange and academic degree programs around the world. Whether you take a language ...,First Education,['None'],"['ef english live', 'ef english proficiency index', 'english language skills', 'average english proficiency', 'english proficiency trends', 'better english proficiency', 'english proficiency rankings', 'ef standard english test proficiency', 'websites english proficiency', 'learn english']",['1965'],['None'],None,['10001+'],['None'],['16 - 89 2-24'],"['Horace Mann', 'CEO', None]",['None'],"['Association', 'Education']"
5eb6810f033af4b22b1e7cc5,https://inmed.com.au/about,About inMed - InMed,https://inmed.com.au/about,InMed Healthcare has over 25 years' experience in the Medical Imaging and ... please call us on 1300 364 336 or email sales@inmed.com.au – we will be ...,InMed Healthcare,['None'],"['image quality phantom', 'magiq duo phantoms', 'image quality', 'phantoms', 'equivalent phantoms', 'body phantom', 'bar phantom', 'fetal ultrasound phantoms', 'leeds test objects', 'high quality']",['1981'],['None'],None,['11-50'],"['Seven Hills, NSW']",['077 790 7530'],"['Chris Bogart', 'founder(s)', None]","['302 St Johns Road, Saint Johns, Auckland1072NZ']",['Biotechnology']
5eb681edb0a260b22a1e7cc5,http://www.kineticeducation.com.au/,Kinetic Education: Maths & English Home Tutoring Australia,https://www.kineticeducation.com.au/,When your child starts with Kinetic Education  we do an assessment to identify any ... It is that easy with Kinetic Education. ... support@kineticeducation.com.au.,Kinetic Education,admin@tutorsfield.com.au,"['school children', 'children', 'other children', 'struggling children', 'advanced children', 'most children', 'children online privacy protection act compliance', 'english wiz programs', 'maths doctor programs', 'maths wiz']","['Mar 1, 2014']",['$5M'],$46.5M,['1-10'],['None'],['+61 1800 262 847'],"['Jonathan Sanghvi', 'CEO', None]","['506 Nepean Hwy, Frankston VIC 3199, Australia']","['E-Learning', 'Education']"
5eb682821dc3ebab081e7cc5,https://schoolbox.com.au/,Schoolbox: K-12 Learning Management System (LMS ...,https://schoolbox.com.au/,“Schoolbox was selected because it is easy to use  has a powerful content management system and is supported ... Shore School  New South Wales  Australia.,Schoolbox,['support@alaress.com.au'],"['schoolbox schoolbox mobile q&a', 'schoolbox schoolbox mobile q&a transforming', 'schoolbox users', 'schoolbox team', 'schoolbox learning', 'schoolbox lms', 'schoolbox software', 'schools schoolbox', 'schoolbox version', '#schoolbox']","['Mar 1, 2009']",['$3.5M'],Schoolbox has historically raised $0 in funding,['11-50'],"[' Camberwell South, Victoria, Australia']",['+61 1300 932 338'],"['Sean Richards - Co', 'founder', ['sean.richards@schoolbox.com.au', 'sean@schoolbox.com.au']]","['Level 6/697 Burke Rd, Camberwell VIC 3124, Australia']","['CMS', 'E-Learning']"
5eb68355a25586c25d1e7cc5,http://bluegem.com.au/,Bluegem - Complete Training Management Provider in Australia,https://bluegem.com.au/,Mar 24  2020 - Bluegem Software is an effective integrated learning  student and training management system for RTOs and corporate training organisations.,Bluegem Software,info@bluegemhomes.com.au,"['training system', 'bluegem training management products', 'student management system vendors', 'bluegem administration training', 'additional bluegem training', 'new business systems', 'inadequate student management systems', 'business system', 'conclusion bluegem training management system', 'training services']",['2009'],['$1.4M'],$2.8M,['11-50'],"[' Sydney, New South Wales, Australia']",['+61 8 9389 9800'],"['Bruno Cozzi', 'Managing_Director', None]","['20/18 Stirling Hwy, Nedlands WA 6009, Australia']",['Real Estate']
